time,sub,run,half,fROI-lMMPFC-lmmpfc-ls2-splithalf-01,fROI-lMMPFC-lmmpfc-ls2-splithalf-02,fROI-rMMPFC-rmmpfc-rs2-splithalf-01,fROI-rMMPFC-rmmpfc-rs2-splithalf-02
9,pixar112,run-01,splithalf-01,,-1.1436327,,-1.2164433
10,pixar112,run-01,splithalf-01,,-0.8454275,,-0.98948765
11,pixar112,run-01,splithalf-01,,-0.93155897,,-0.9895409
12,pixar112,run-01,splithalf-01,,-0.60954684,,-0.9925758
13,pixar112,run-01,splithalf-01,,-0.40494338,,-1.0085168
14,pixar112,run-01,splithalf-01,,-0.6117107,,-1.0734038
15,pixar112,run-01,splithalf-01,,-0.23669448,,-0.74022245
16,pixar112,run-01,splithalf-01,,0.32629323,,-0.8521808
17,pixar112,run-01,splithalf-01,,-0.12750563,,-1.054726
18,pixar112,run-01,splithalf-01,,-0.6733924,,-1.0340769
19,pixar112,run-01,splithalf-01,,-0.904801,,-1.0512588
20,pixar112,run-01,splithalf-01,,-0.4991514,,-0.8361496
21,pixar112,run-01,splithalf-01,,-1.0052164,,-1.0954459
22,pixar112,run-01,splithalf-01,,-1.7365723,,-1.1753738
23,pixar112,run-01,splithalf-01,,-1.3206091,,-0.6965941
24,pixar112,run-01,splithalf-01,,-0.7900528,,-0.57844675
25,pixar112,run-01,splithalf-01,,-0.2055914,,-0.945443
26,pixar112,run-01,splithalf-01,,-0.4255375,,-1.3630965
27,pixar112,run-01,splithalf-01,,-0.55707127,,-0.5735714
28,pixar112,run-01,splithalf-01,,0.20263252,,-0.26133013
29,pixar112,run-01,splithalf-01,,0.06061247,,-0.11110048
30,pixar112,run-01,splithalf-01,,-0.6954323,,-0.24846148
31,pixar112,run-01,splithalf-01,,-0.9125659,,-0.3071255
32,pixar112,run-01,splithalf-01,,,,
33,pixar112,run-01,splithalf-01,,0.31937352,,0.20876035
34,pixar112,run-01,splithalf-01,,,,
35,pixar112,run-01,splithalf-01,,0.0695578,,-0.7770532
36,pixar112,run-01,splithalf-01,,0.8836692,,-0.29653335
37,pixar112,run-01,splithalf-01,,0.74409854,,-0.4388586
38,pixar112,run-01,splithalf-01,,0.46535978,,0.010574782
39,pixar112,run-01,splithalf-01,,0.2629385,,-0.12555733
40,pixar112,run-01,splithalf-01,,0.4641985,,-0.043925446
41,pixar112,run-01,splithalf-01,,0.09724913,,-0.0426829
42,pixar112,run-01,splithalf-01,,-0.00636705,,0.07872786
43,pixar112,run-01,splithalf-01,,0.10910871,,-0.31072116
44,pixar112,run-01,splithalf-01,,0.1733563,,-0.1658246
45,pixar112,run-01,splithalf-01,,0.70399237,,0.070930056
46,pixar112,run-01,splithalf-01,,0.6035283,,0.16066234
47,pixar112,run-01,splithalf-01,,1.1422702,,0.5247196
48,pixar112,run-01,splithalf-01,,1.0103647,,0.60568774
49,pixar112,run-01,splithalf-01,,0.8768593,,0.42416725
50,pixar112,run-01,splithalf-01,,0.8804156,,0.358049
51,pixar112,run-01,splithalf-01,,0.15376177,,0.287341
52,pixar112,run-01,splithalf-01,,0.4470994,,0.9616419
53,pixar112,run-01,splithalf-01,,0.844334,,1.0292385
54,pixar112,run-01,splithalf-01,,0.21325274,,1.0288881
55,pixar112,run-01,splithalf-01,,-0.14065322,,0.603529
56,pixar112,run-01,splithalf-01,,0.16915599,,1.0079238
57,pixar112,run-01,splithalf-01,,0.33726403,,1.1064396
58,pixar112,run-01,splithalf-01,,0.58738077,,1.214134
59,pixar112,run-01,splithalf-01,,0.5987252,,1.303334
60,pixar112,run-01,splithalf-01,,0.7794708,,1.2348335
61,pixar112,run-01,splithalf-01,,0.89603424,,1.2732491
62,pixar112,run-01,splithalf-01,,0.92504156,,1.3543812
63,pixar112,run-01,splithalf-01,,0.84497803,,1.5308087
64,pixar112,run-01,splithalf-01,,0.7793584,,1.181787
65,pixar112,run-01,splithalf-01,,0.97148734,,1.3970608
66,pixar112,run-01,splithalf-01,,0.7244992,,0.81028926
67,pixar112,run-01,splithalf-01,,0.8537018,,0.9581068
68,pixar112,run-01,splithalf-01,,0.5904849,,1.2602189
69,pixar112,run-01,splithalf-01,,0.75522393,,1.3631088
70,pixar112,run-01,splithalf-01,,1.0665344,,1.5670488
71,pixar112,run-01,splithalf-01,,-0.05255594,,0.7953037
72,pixar112,run-01,splithalf-01,,-0.26200238,,0.92654216
73,pixar112,run-01,splithalf-01,,0.10830913,,0.91234016
74,pixar112,run-01,splithalf-01,,0.20464301,,1.0834259
75,pixar112,run-01,splithalf-01,,0.3081637,,0.8940756
76,pixar112,run-01,splithalf-01,,0.035584968,,1.0680765
77,pixar112,run-01,splithalf-01,,0.4957145,,1.0818895
78,pixar112,run-01,splithalf-01,,0.35928327,,0.86440814
79,pixar112,run-01,splithalf-01,,0.37079185,,0.41085547
80,pixar112,run-01,splithalf-01,,-1.2985394,,0.11905171
81,pixar112,run-01,splithalf-01,,-1.0011322,,0.1274496
0,pixar112,run-01,splithalf-02,-0.81655324,,0.23775947,
1,pixar112,run-01,splithalf-02,0.47589245,,0.516806,
2,pixar112,run-01,splithalf-02,0.34310922,,0.48892277,
3,pixar112,run-01,splithalf-02,1.2456955,,0.7253588,
4,pixar112,run-01,splithalf-02,1.4076042,,1.0124838,
5,pixar112,run-01,splithalf-02,0.68470734,,0.33129942,
6,pixar112,run-01,splithalf-02,0.44682974,,0.056075145,
7,pixar112,run-01,splithalf-02,1.1422329,,1.1040351,
8,pixar112,run-01,splithalf-02,0.8497599,,1.5783908,
9,pixar112,run-01,splithalf-02,0.5581977,,1.6726831,
10,pixar112,run-01,splithalf-02,0.44410688,,1.198895,
11,pixar112,run-01,splithalf-02,0.94120467,,1.123785,
12,pixar112,run-01,splithalf-02,1.1451874,,0.5516979,
13,pixar112,run-01,splithalf-02,0.37632087,,-0.4963339,
14,pixar112,run-01,splithalf-02,0.5364736,,-0.008224529,
15,pixar112,run-01,splithalf-02,0.5528716,,0.04435315,
16,pixar112,run-01,splithalf-02,0.13116808,,0.608667,
17,pixar112,run-01,splithalf-02,-0.07357868,,0.8302358,
18,pixar112,run-01,splithalf-02,-0.077411756,,0.5158349,
19,pixar112,run-01,splithalf-02,-0.8124527,,0.7588517,
20,pixar112,run-01,splithalf-02,-0.5603099,,0.4975837,
21,pixar112,run-01,splithalf-02,-0.057117842,,0.37891918,
22,pixar112,run-01,splithalf-02,0.3120789,,0.3113834,
23,pixar112,run-01,splithalf-02,-0.81283987,,0.51284474,
24,pixar112,run-01,splithalf-02,-1.3776478,,-0.950823,
25,pixar112,run-01,splithalf-02,-1.071872,,-0.611737,
26,pixar112,run-01,splithalf-02,-0.76293296,,-0.4323515,
27,pixar112,run-01,splithalf-02,-0.28979594,,-0.30875117,
28,pixar112,run-01,splithalf-02,-0.12431325,,-0.2583492,
29,pixar112,run-01,splithalf-02,-0.49069467,,-0.27088445,
30,pixar112,run-01,splithalf-02,-1.2140667,,-1.0250758,
31,pixar112,run-01,splithalf-02,-1.7774013,,-1.0048236,
32,pixar112,run-01,splithalf-02,-1.2399192,,-0.09206699,
33,pixar112,run-01,splithalf-02,-1.1546501,,-0.5027095,
34,pixar112,run-01,splithalf-02,-0.24755082,,-0.7062085,
35,pixar112,run-01,splithalf-02,-0.38193673,,0.09242743,
36,pixar112,run-01,splithalf-02,0.05773754,,-0.59882534,
37,pixar112,run-01,splithalf-02,-0.2564335,,-1.4164363,
38,pixar112,run-01,splithalf-02,-0.85521805,,-0.976669,
39,pixar112,run-01,splithalf-02,-0.5621344,,-0.0618333,
40,pixar112,run-01,splithalf-02,-0.6837269,,0.5912143,
41,pixar112,run-01,splithalf-02,-0.7829863,,0.54310733,
42,pixar112,run-01,splithalf-02,-2.3587396,,-1.6052631,
43,pixar112,run-01,splithalf-02,0.18923247,,0.041534487,
44,pixar112,run-01,splithalf-02,0.13020334,,0.1206372,
45,pixar112,run-01,splithalf-02,-0.63455737,,-0.5375367,
46,pixar112,run-01,splithalf-02,-0.034792926,,-0.44742006,
47,pixar112,run-01,splithalf-02,-0.66578496,,-0.3414188,
48,pixar112,run-01,splithalf-02,0.0023537457,,-0.30998915,
49,pixar112,run-01,splithalf-02,0.65349925,,-0.24449798,
50,pixar112,run-01,splithalf-02,0.5872911,,0.17847353,
51,pixar112,run-01,splithalf-02,0.477122,,0.7969171,
52,pixar112,run-01,splithalf-02,0.9253942,,1.3198687,
53,pixar112,run-01,splithalf-02,0.619428,,0.9360491,
54,pixar112,run-01,splithalf-02,0.6092347,,0.30936152,
55,pixar112,run-01,splithalf-02,-0.50002414,,-1.0273535,
56,pixar112,run-01,splithalf-02,-0.15617439,,-0.075957604,
57,pixar112,run-01,splithalf-02,0.13872388,,0.59711754,
58,pixar112,run-01,splithalf-02,0.16918084,,-0.1182402,
59,pixar112,run-01,splithalf-02,0.11632317,,0.08614592,
60,pixar112,run-01,splithalf-02,0.47011095,,-0.5036402,
61,pixar112,run-01,splithalf-02,0.14985755,,-0.10239653,
62,pixar112,run-01,splithalf-02,0.7957526,,-0.08819885,
63,pixar112,run-01,splithalf-02,0.51138735,,-0.2352744,
64,pixar112,run-01,splithalf-02,1.059619,,-0.41004324,
65,pixar112,run-01,splithalf-02,0.31731,,-0.9631853,
66,pixar112,run-01,splithalf-02,0.61961573,,-0.19157884,
67,pixar112,run-01,splithalf-02,-1.5841494,,-1.1893489,
68,pixar112,run-01,splithalf-02,0.12106465,,0.6356827,
69,pixar112,run-01,splithalf-02,0.044270705,,-0.06780124,
70,pixar112,run-01,splithalf-02,0.60247505,,-0.17926535,
71,pixar112,run-01,splithalf-02,-0.880596,,0.34156868,
72,pixar112,run-01,splithalf-02,-0.55986625,,0.35490882,
73,pixar112,run-01,splithalf-02,-0.14809047,,0.07282221,
74,pixar112,run-01,splithalf-02,-0.010306701,,0.5588273,
75,pixar112,run-01,splithalf-02,0.0898963,,0.65968364,
76,pixar112,run-01,splithalf-02,0.27740526,,0.9724787,
77,pixar112,run-01,splithalf-02,1.0408132,,0.32044318,
78,pixar112,run-01,splithalf-02,0.80907166,,-0.8998901,
79,pixar112,run-01,splithalf-02,0.9730728,,-1.5105444,
80,pixar112,run-01,splithalf-02,-0.2699271,,-1.9141308,
81,pixar112,run-01,splithalf-02,0.13513987,,-1.9012944,
0,pixar113,run-01,splithalf-01,,0.161678,,-0.19133571
1,pixar113,run-01,splithalf-01,,-0.16571002,,0.7994938
2,pixar113,run-01,splithalf-01,,-0.06280333,,0.028081138
3,pixar113,run-01,splithalf-01,,0.4257865,,0.63356906
4,pixar113,run-01,splithalf-01,,-0.011533367,,-0.115281604
5,pixar113,run-01,splithalf-01,,0.17214908,,-0.021512702
6,pixar113,run-01,splithalf-01,,0.055692364,,-0.6966969
7,pixar113,run-01,splithalf-01,,-0.2240107,,-0.73015565
8,pixar113,run-01,splithalf-01,,0.25608867,,0.23792353
9,pixar113,run-01,splithalf-01,,,,
10,pixar113,run-01,splithalf-01,,,,
11,pixar113,run-01,splithalf-01,,-0.3640693,,0.10663408
12,pixar113,run-01,splithalf-01,,-3.024354,,-3.6399484
13,pixar113,run-01,splithalf-01,,-1.2015148,,-1.2529429
14,pixar113,run-01,splithalf-01,,-1.7229488,,-1.8526424
15,pixar113,run-01,splithalf-01,,-2.2055182,,-1.3022872
16,pixar113,run-01,splithalf-01,,-2.0728393,,-2.6695166
17,pixar113,run-01,splithalf-01,,,,
18,pixar113,run-01,splithalf-01,,,,
19,pixar113,run-01,splithalf-01,,,,
20,pixar113,run-01,splithalf-01,,0.46522704,,0.1736306
21,pixar113,run-01,splithalf-01,,0.39376873,,-0.15832421
22,pixar113,run-01,splithalf-01,,0.95029485,,1.1441959
23,pixar113,run-01,splithalf-01,,0.8039883,,0.76271117
24,pixar113,run-01,splithalf-01,,-0.8474699,,-0.033331674
25,pixar113,run-01,splithalf-01,,-0.45800823,,-0.8261372
26,pixar113,run-01,splithalf-01,,0.8218424,,0.6479239
27,pixar113,run-01,splithalf-01,,-0.12740697,,-0.204911
28,pixar113,run-01,splithalf-01,,-0.25408918,,-0.56549996
29,pixar113,run-01,splithalf-01,,0.23357925,,-0.025340652
30,pixar113,run-01,splithalf-01,,-0.23922586,,0.0030773492
31,pixar113,run-01,splithalf-01,,-0.85710084,,-0.29804248
32,pixar113,run-01,splithalf-01,,-0.5003332,,-0.25152153
33,pixar113,run-01,splithalf-01,,0.5961099,,0.24616805
34,pixar113,run-01,splithalf-01,,0.4023397,,0.5037972
35,pixar113,run-01,splithalf-01,,-0.031131709,,0.9129937
36,pixar113,run-01,splithalf-01,,0.11703952,,0.7078041
37,pixar113,run-01,splithalf-01,,0.8908615,,0.3871444
38,pixar113,run-01,splithalf-01,,0.78134614,,0.35359094
39,pixar113,run-01,splithalf-01,,1.0763565,,0.16475971
40,pixar113,run-01,splithalf-01,,1.5963742,,0.7349222
41,pixar113,run-01,splithalf-01,,1.1685877,,0.81441325
42,pixar113,run-01,splithalf-01,,0.88081443,,1.0278561
43,pixar113,run-01,splithalf-01,,1.0664313,,1.2979807
44,pixar113,run-01,splithalf-01,,0.8059975,,0.91208506
45,pixar113,run-01,splithalf-01,,0.4671091,,-0.07503299
46,pixar113,run-01,splithalf-01,,0.11074916,,-0.2782939
47,pixar113,run-01,splithalf-01,,-0.30630368,,-0.062290072
48,pixar113,run-01,splithalf-01,,0.3043711,,0.6455251
49,pixar113,run-01,splithalf-01,,0.47131556,,0.53813076
50,pixar113,run-01,splithalf-01,,0.3044414,,0.67202723
51,pixar113,run-01,splithalf-01,,0.8121854,,0.17975996
52,pixar113,run-01,splithalf-01,,1.0857204,,-0.20046899
53,pixar113,run-01,splithalf-01,,0.7725054,,0.4228487
54,pixar113,run-01,splithalf-01,,-0.5020975,,0.1491508
55,pixar113,run-01,splithalf-01,,-0.65567744,,-0.32172054
56,pixar113,run-01,splithalf-01,,-0.010351667,,-0.058756985
57,pixar113,run-01,splithalf-01,,0.7633015,,0.607227
58,pixar113,run-01,splithalf-01,,0.4847989,,0.7531004
59,pixar113,run-01,splithalf-01,,-0.17948626,,0.85774916
60,pixar113,run-01,splithalf-01,,0.7374464,,1.0762463
61,pixar113,run-01,splithalf-01,,1.174037,,1.0208004
62,pixar113,run-01,splithalf-01,,1.348999,,1.0151561
63,pixar113,run-01,splithalf-01,,1.012138,,0.7182999
64,pixar113,run-01,splithalf-01,,-0.25352865,,0.11537794
65,pixar113,run-01,splithalf-01,,-0.26329035,,0.022118302
66,pixar113,run-01,splithalf-01,,-0.08406975,,0.1316916
67,pixar113,run-01,splithalf-01,,-0.29059595,,0.28936106
68,pixar113,run-01,splithalf-01,,-0.090732515,,0.26096648
69,pixar113,run-01,splithalf-01,,-0.2078506,,0.11876802
70,pixar113,run-01,splithalf-01,,-0.10530929,,-0.46472567
71,pixar113,run-01,splithalf-01,,-0.97956926,,-0.5629729
72,pixar113,run-01,splithalf-01,,-1.1128733,,-0.61596
73,pixar113,run-01,splithalf-01,,-0.7374899,,-0.50356144
74,pixar113,run-01,splithalf-01,,-0.48497924,,-0.3776887
75,pixar113,run-01,splithalf-01,,-1.7007736,,-2.8684204
76,pixar113,run-01,splithalf-01,,-1.1230301,,-0.98781604
77,pixar113,run-01,splithalf-01,,-0.38015404,,-0.3537355
78,pixar113,run-01,splithalf-01,,-0.6738935,,-0.110309705
79,pixar113,run-01,splithalf-01,,-0.17477734,,0.13753101
80,pixar113,run-01,splithalf-01,,0.39285415,,-0.0499516
81,pixar113,run-01,splithalf-01,,0.32257253,,0.39453477
0,pixar113,run-01,splithalf-02,0.08944189,,-0.7485702,
1,pixar113,run-01,splithalf-02,-0.6184222,,-0.70630133,
2,pixar113,run-01,splithalf-02,-0.38670897,,-0.5541016,
3,pixar113,run-01,splithalf-02,0.074404314,,-0.81954926,
4,pixar113,run-01,splithalf-02,0.44761476,,-0.43873644,
5,pixar113,run-01,splithalf-02,0.003851795,,-0.004572332,
6,pixar113,run-01,splithalf-02,-0.32666665,,0.18095216,
7,pixar113,run-01,splithalf-02,-0.29008546,,-0.14230037,
8,pixar113,run-01,splithalf-02,0.365712,,0.44456536,
9,pixar113,run-01,splithalf-02,-0.3643108,,0.2446609,
10,pixar113,run-01,splithalf-02,0.21651793,,0.48095363,
11,pixar113,run-01,splithalf-02,-0.1428988,,0.33647767,
12,pixar113,run-01,splithalf-02,-0.43455848,,-0.020936415,
13,pixar113,run-01,splithalf-02,-0.615344,,-0.841637,
14,pixar113,run-01,splithalf-02,-0.32295603,,-0.41695434,
15,pixar113,run-01,splithalf-02,-0.06957702,,0.43932533,
16,pixar113,run-01,splithalf-02,-0.7361146,,-0.31015462,
17,pixar113,run-01,splithalf-02,-0.64244854,,-1.3934224,
18,pixar113,run-01,splithalf-02,-1.1426134,,-1.1406993,
19,pixar113,run-01,splithalf-02,-0.24187455,,-0.57143867,
20,pixar113,run-01,splithalf-02,-0.22681837,,-0.7709279,
21,pixar113,run-01,splithalf-02,-1.0754541,,-2.0833418,
22,pixar113,run-01,splithalf-02,-0.8796449,,-0.92454016,
23,pixar113,run-01,splithalf-02,-1.2105188,,0.0615728,
24,pixar113,run-01,splithalf-02,-0.5724088,,-0.731723,
25,pixar113,run-01,splithalf-02,-1.4328508,,-1.488925,
26,pixar113,run-01,splithalf-02,1.3527486,,2.1048121,
27,pixar113,run-01,splithalf-02,,,,
28,pixar113,run-01,splithalf-02,0.60463965,,0.09820076,
29,pixar113,run-01,splithalf-02,0.40842876,,-0.2887673,
30,pixar113,run-01,splithalf-02,-0.8850347,,-1.6321987,
31,pixar113,run-01,splithalf-02,-0.26295394,,-1.4952397,
32,pixar113,run-01,splithalf-02,-0.05518832,,-0.71580493,
33,pixar113,run-01,splithalf-02,-0.57783,,-0.03415648,
34,pixar113,run-01,splithalf-02,0.31851077,,-0.34689587,
35,pixar113,run-01,splithalf-02,1.0326103,,-0.16078173,
36,pixar113,run-01,splithalf-02,0.4006292,,0.23598155,
37,pixar113,run-01,splithalf-02,-0.56956875,,-0.1709409,
38,pixar113,run-01,splithalf-02,0.3621618,,-0.4148472,
39,pixar113,run-01,splithalf-02,-0.37637395,,-0.25673705,
40,pixar113,run-01,splithalf-02,-0.16143072,,-0.06114123,
41,pixar113,run-01,splithalf-02,-0.30659354,,-0.15097354,
42,pixar113,run-01,splithalf-02,0.6205964,,0.9252183,
43,pixar113,run-01,splithalf-02,0.4953091,,1.4581506,
44,pixar113,run-01,splithalf-02,0.13750592,,0.84063417,
45,pixar113,run-01,splithalf-02,0.29517165,,0.5836411,
46,pixar113,run-01,splithalf-02,-0.09286089,,0.50924814,
47,pixar113,run-01,splithalf-02,-0.13291064,,0.57920945,
48,pixar113,run-01,splithalf-02,0.02174475,,-0.38094294,
49,pixar113,run-01,splithalf-02,0.86227477,,0.25163785,
50,pixar113,run-01,splithalf-02,0.6590614,,1.1042242,
51,pixar113,run-01,splithalf-02,0.36594898,,0.60082966,
52,pixar113,run-01,splithalf-02,1.0026468,,1.5046511,
53,pixar113,run-01,splithalf-02,1.4541304,,2.2433286,
54,pixar113,run-01,splithalf-02,0.25884762,,1.2755148,
55,pixar113,run-01,splithalf-02,0.3101411,,-0.5364186,
56,pixar113,run-01,splithalf-02,0.8075806,,0.3405406,
57,pixar113,run-01,splithalf-02,1.0016404,,0.9078558,
58,pixar113,run-01,splithalf-02,-0.08149594,,0.6844846,
59,pixar113,run-01,splithalf-02,-0.51529056,,0.36358538,
60,pixar113,run-01,splithalf-02,0.7481702,,0.97893125,
61,pixar113,run-01,splithalf-02,0.64828235,,0.56291187,
62,pixar113,run-01,splithalf-02,1.355891,,1.0942109,
63,pixar113,run-01,splithalf-02,1.123872,,0.8525297,
64,pixar113,run-01,splithalf-02,1.4174844,,0.8842657,
65,pixar113,run-01,splithalf-02,1.1989716,,0.8833683,
66,pixar113,run-01,splithalf-02,1.0828873,,0.5048584,
67,pixar113,run-01,splithalf-02,0.61586034,,0.86751115,
68,pixar113,run-01,splithalf-02,-0.39271694,,-0.050903656,
69,pixar113,run-01,splithalf-02,0.13149521,,-0.7386112,
70,pixar113,run-01,splithalf-02,0.27455646,,-0.19536085,
71,pixar113,run-01,splithalf-02,-0.18600225,,-0.037854034,
72,pixar113,run-01,splithalf-02,-0.71175486,,-0.9066985,
73,pixar113,run-01,splithalf-02,-0.95973647,,-1.0575839,
74,pixar113,run-01,splithalf-02,-0.2295374,,-0.48801002,
75,pixar113,run-01,splithalf-02,-0.56942767,,0.39264894,
76,pixar113,run-01,splithalf-02,-0.82112885,,-0.44578123,
77,pixar113,run-01,splithalf-02,-0.6984334,,-0.5476247,
78,pixar113,run-01,splithalf-02,-0.7148682,,-0.18293068,
79,pixar113,run-01,splithalf-02,-0.5426693,,-0.11388117,
80,pixar113,run-01,splithalf-02,-0.972044,,-0.32708985,
81,pixar113,run-01,splithalf-02,-0.018855011,,0.025387675,
0,pixar114,run-01,splithalf-01,,-2.0348592,,-1.7018837
1,pixar114,run-01,splithalf-01,,-1.5732234,,-1.4996915
2,pixar114,run-01,splithalf-01,,-1.4163005,,-1.2340136
3,pixar114,run-01,splithalf-01,,-1.7536566,,-1.6388016
4,pixar114,run-01,splithalf-01,,-1.9450905,,-1.3107723
5,pixar114,run-01,splithalf-01,,-0.9230919,,-0.7244756
6,pixar114,run-01,splithalf-01,,-1.9425447,,-1.7030903
7,pixar114,run-01,splithalf-01,,-2.018245,,-2.078574
8,pixar114,run-01,splithalf-01,,-1.497798,,-0.9751576
9,pixar114,run-01,splithalf-01,,-0.66535866,,-0.47663584
10,pixar114,run-01,splithalf-01,,-0.5236909,,-0.37159476
11,pixar114,run-01,splithalf-01,,-0.62216717,,0.0022179051
12,pixar114,run-01,splithalf-01,,0.3310748,,0.08263357
13,pixar114,run-01,splithalf-01,,-0.3241852,,-0.07913686
14,pixar114,run-01,splithalf-01,,0.20355146,,-0.29766846
15,pixar114,run-01,splithalf-01,,-0.20177615,,-0.68475544
16,pixar114,run-01,splithalf-01,,0.16826768,,0.27995974
17,pixar114,run-01,splithalf-01,,0.5269073,,0.31271052
18,pixar114,run-01,splithalf-01,,-0.3487865,,0.10299051
19,pixar114,run-01,splithalf-01,,-0.6113675,,-0.13642313
20,pixar114,run-01,splithalf-01,,0.3492887,,-0.0050401925
21,pixar114,run-01,splithalf-01,,0.29101157,,1.1538751
22,pixar114,run-01,splithalf-01,,-0.14697862,,-0.014977103
23,pixar114,run-01,splithalf-01,,-0.19784799,,-0.31910226
24,pixar114,run-01,splithalf-01,,-0.13133395,,0.07463335
25,pixar114,run-01,splithalf-01,,0.01888245,,0.29257074
26,pixar114,run-01,splithalf-01,,0.8710636,,0.76451796
27,pixar114,run-01,splithalf-01,,-0.40775928,,0.1720647
28,pixar114,run-01,splithalf-01,,-1.2078762,,-0.7813991
29,pixar114,run-01,splithalf-01,,0.14860956,,-0.4921317
30,pixar114,run-01,splithalf-01,,-0.6512065,,-0.68054706
31,pixar114,run-01,splithalf-01,,-0.6747871,,-0.21225312
32,pixar114,run-01,splithalf-01,,0.12956496,,-0.4204096
33,pixar114,run-01,splithalf-01,,-0.5005616,,-0.44750953
34,pixar114,run-01,splithalf-01,,0.02466207,,-0.21298912
35,pixar114,run-01,splithalf-01,,-1.0204399,,-0.8881114
36,pixar114,run-01,splithalf-01,,0.01733438,,-0.022286493
37,pixar114,run-01,splithalf-01,,-0.5941144,,-0.74073684
38,pixar114,run-01,splithalf-01,,-0.33523792,,-0.351403
39,pixar114,run-01,splithalf-01,,0.6599922,,0.3240996
40,pixar114,run-01,splithalf-01,,0.2371325,,0.49654976
41,pixar114,run-01,splithalf-01,,0.48035613,,0.8835066
42,pixar114,run-01,splithalf-01,,0.4062125,,0.42021957
43,pixar114,run-01,splithalf-01,,1.1253136,,0.80705947
44,pixar114,run-01,splithalf-01,,0.17516713,,-0.32128367
45,pixar114,run-01,splithalf-01,,0.63224703,,-0.17293021
46,pixar114,run-01,splithalf-01,,0.077046975,,0.21234414
47,pixar114,run-01,splithalf-01,,1.3061774,,1.2101519
48,pixar114,run-01,splithalf-01,,0.422463,,0.18657358
49,pixar114,run-01,splithalf-01,,0.2064124,,0.5614963
50,pixar114,run-01,splithalf-01,,1.1745139,,0.9792679
51,pixar114,run-01,splithalf-01,,0.3340271,,0.19183221
52,pixar114,run-01,splithalf-01,,0.110049784,,0.18436192
53,pixar114,run-01,splithalf-01,,0.66619205,,0.11017454
54,pixar114,run-01,splithalf-01,,-0.1331573,,0.25342196
55,pixar114,run-01,splithalf-01,,0.9486845,,0.7595832
56,pixar114,run-01,splithalf-01,,0.082323804,,0.3960938
57,pixar114,run-01,splithalf-01,,-0.115696,,0.5062192
58,pixar114,run-01,splithalf-01,,0.25522918,,0.47383437
59,pixar114,run-01,splithalf-01,,0.6615575,,1.1126461
60,pixar114,run-01,splithalf-01,,1.2516319,,1.1197315
61,pixar114,run-01,splithalf-01,,1.4006984,,0.94349927
62,pixar114,run-01,splithalf-01,,0.46315727,,0.099659756
63,pixar114,run-01,splithalf-01,,1.0554738,,-0.16722672
64,pixar114,run-01,splithalf-01,,0.16586685,,0.9030073
65,pixar114,run-01,splithalf-01,,0.9722109,,0.42423707
66,pixar114,run-01,splithalf-01,,-0.01785313,,0.09107478
67,pixar114,run-01,splithalf-01,,0.8502191,,0.30245724
68,pixar114,run-01,splithalf-01,,1.2454721,,0.5448116
